INFO	2025-02-26 0955: 	282b414f-35e3-4d56-b846-87d519ac2bcb	GET 	 undefined 	 /	/
INFO	2025-02-26 1108: 	6a135d49-49b5-4245-884e-66e34e674b96	GET 	 https://www.w3schools.com 	 /	/
INFO	2025-02-26 1123: 	a914e179-2307-4883-92f2-fd61bc1c6427	OPTIONS 	 https://www.w3schools.com 	 /	/
INFO	2025-02-26 1123: 	eca5658a-da8f-4fa2-ad75-5c69408352ec	GET 	 https://www.w3schools.com 	 /	/
INFO	2025-02-26 1128: 	4bdbf646-6370-4c56-86a0-38e7872b3aa2	OPTIONS 	 https://www.w3schools.com 	 /	/
INFO	2025-02-26 1128: 	997ce222-d0b0-4b14-8842-9b5679bf3763	GET 	 https://www.w3schools.com 	 /	/
INFO	2025-02-26 1136: 	3b42240f-e20e-420d-9d88-7c1418aabdaf	GET 	 undefined 	 /abc	/abc
INFO	2025-02-26 1136: 	25f93f08-a1f8-4d93-866d-d8193ab0ae50	GET 	 undefined 	 /jhfsdjkahfkjd	/jhfsdjkahfkjd
INFO	2025-02-27 0917: 	bcf08cdb-2f17-475a-8968-f0c7de4f653d	GET 	 undefined 	 /	/
INFO	2025-02-27 0917: 	b1da7478-7d28-450b-869c-276cb57b2b0c	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 0917: 	42ceb4ef-91b4-4678-acc0-a7bebf91adbb	GET 	 undefined 	 /terms.html	/terms.html
INFO	2025-02-27 0917: 	cdb93c3d-8163-4d4e-9bd3-d7a38b8ff145	GET 	 undefined 	 /kjkfldsj	/kjkfldsj
INFO	2025-02-27 0937: 	08467c84-3d69-43d8-9783-efe00610a7df	GET 	 undefined 	 /	/
INFO	2025-02-27 0937: 	79b281de-9162-4d73-b6ec-edec7500a410	GET 	 undefined 	 /kj	/kj
INFO	2025-02-27 0940: 	037d568c-b8c6-4a33-86bf-53e9180d07d6	GET 	 undefined 	 /kj	/kj
INFO	2025-02-27 0941: 	c0c33754-9d2e-4b40-b366-a25e1b02eb52	GET 	 undefined 	 /kj	/kj
INFO	2025-02-27 0941: 	44a61444-87eb-4b6b-b67f-72f52ebbc736	GET 	 undefined 	 /kjlj	/kjlj
INFO	2025-02-27 1011: 	e3760ade-6bce-4010-a3cb-73a6c074068a	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1011: 	a650d718-aa2a-43f5-9aa4-3d3a4c3a0935	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1011: 	25615135-dac5-46d6-8983-41767f320ff0	GET 	 undefined 	 /job_listing.html	/job_listing.html
INFO	2025-02-27 1011: 	98a3a23c-f3da-420c-b075-ff654919756a	GET 	 undefined 	 /terms.html	/terms.html
INFO	2025-02-27 1011: 	227a7850-7861-4018-85b3-27cafb83f822	GET 	 undefined 	 /contact.html	/contact.html
INFO	2025-02-27 1011: 	d21be5f5-dd52-49fb-8127-5a97fdbf3bd5	GET 	 undefined 	 /	/
INFO	2025-02-27 1011: 	0a24ed91-599b-44d7-8fbd-23651ebd3153	GET 	 undefined 	 /job_listing.html	/job_listing.html
INFO	2025-02-27 1011: 	47193536-1683-4155-ac60-da504766d4e5	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1011: 	f7a0dcda-85e9-4fe2-8a1b-be4a93284f46	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1011: 	55bf40a7-a68c-42c4-b83f-dd03b9d54a32	GET 	 undefined 	 /job_listing.html	/job_listing.html
INFO	2025-02-27 1011: 	9d031647-aa9f-4b90-8572-79af2d7cf7ba	GET 	 undefined 	 /jobscript.js	/jobscript.js
INFO	2025-02-27 1011: 	ac5ce5b0-1e0d-4477-a8c0-7573cad69db5	GET 	 undefined 	 /terms.html	/terms.html
INFO	2025-02-27 1012: 	6803cefc-7854-49ad-90fe-83792296eaee	GET 	 undefined 	 /privacy.html	/privacy.html
INFO	2025-02-27 1012: 	8732e6f9-39a3-41e3-8898-44948b0d9e66	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1013: 	97e8fbb6-de3e-4868-9185-5e0b52dbfb7f	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1013: 	112cfa32-8ebf-49f4-b0a0-0ec9a16bb56c	GET 	 undefined 	 /job-search	/job-search
INFO	2025-02-27 1013: 	5cda878d-f1d7-4b00-b3b2-ff47381faaef	GET 	 undefined 	 /job-search/job_search.html	/job-search/job_search.html
INFO	2025-02-27 1013: 	5fd67056-d751-4797-a197-e5e08fddd1f6	GET 	 undefined 	 /job-search/css/styles.css	/job-search/css/styles.css
INFO	2025-02-27 1015: 	46f91ec0-bc67-44b0-83c7-f3bd8ab46124	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1015: 	f267c639-b4a9-42a6-b40a-e0de7f0f0222	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1015: 	b9c1c043-bbcc-4ab1-9a66-121c07b25553	GET 	 undefined 	 /job_listing.html	/job_listing.html
INFO	2025-02-27 1015: 	40ccbc11-bd8b-4dd6-8bb2-6d6c99378b64	GET 	 undefined 	 /jobscript.js	/jobscript.js
INFO	2025-02-27 1015: 	e9e08dc5-78a8-431a-b8eb-791a743b464e	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1015: 	c4e914fe-58ec-4fbb-81ea-e07a5eefb6fa	GET 	 undefined 	 /	/
INFO	2025-02-27 1016: 	dca749f8-44a8-4b3b-ba1d-15a3db7a9cef	GET 	 undefined 	 /job-search	/job-search
INFO	2025-02-27 1016: 	c70d7ced-f52d-452e-b60b-432ed6c5b1b7	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1016: 	9bb1558e-aaac-428c-a91b-2e1a5c4f183b	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1018: 	5a6b9ad8-732e-4b1b-8975-ef1995df50dc	GET 	 undefined 	 /terms.html	/terms.html
INFO	2025-02-27 1034: 	140087e6-c960-41c1-a589-e1083d1dbb0b	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1034: 	8fe7da57-938d-44bd-8261-99a7ebb0d770	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1034: 	2ab69b1d-1c24-4f1f-871b-5d34302a1f72	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1034: 	5855cbf4-2856-4339-8e69-bad98db7c4ac	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1034: 	bba23c78-a57a-450d-8827-677faa36ef3a	GET 	 undefined 	 /job_listing.html	/job_listing.html
INFO	2025-02-27 1034: 	4aeb26e4-3ed4-48ce-a181-84e466202d17	GET 	 undefined 	 /terms.html	/terms.html
INFO	2025-02-27 1034: 	c792e3b3-1cef-4abe-a6ab-aed0bf30a680	GET 	 undefined 	 /privacy.html	/privacy.html
INFO	2025-02-27 1034: 	9cc4a6bc-aaac-4401-b1bf-15eb70b138dd	GET 	 undefined 	 /contact.html	/contact.html
INFO	2025-02-27 1034: 	7a2c121f-7de5-4ebf-8797-a129f6270d30	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1034: 	7d8252ef-a908-4e5e-b993-5711ca65baf0	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1035: 	2c4e4e4f-9d50-4e70-b69f-8897f5c8f9ba	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1035: 	242201e6-938e-4f99-b2e1-16139fb338e2	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1035: 	fce67be0-5354-4460-af19-0012dee819f0	GET 	 undefined 	 /privacy.html	/privacy.html
INFO	2025-02-27 1035: 	ac64469f-66a3-4761-9cb9-4aef021e8442	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1035: 	15bfbb2b-f5c8-4cd6-a63d-5d344c9919bb	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1036: 	9980f3c8-211b-4b4a-b43b-55824f5aaf51	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1041: 	2b4a1228-e935-48a2-90f8-34f0257d7aa5	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1041: 	99e8aad8-63bd-4761-8ef4-9468b0b13e90	GET 	 undefined 	 /	/
INFO	2025-02-27 1041: 	6d389c49-eaf6-4600-aabd-b885992455e8	GET 	 undefined 	 /	/
INFO	2025-02-27 1041: 	63baa26a-d3c7-4f42-a311-5cb5a267bf33	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1041: 	f5f94749-df08-4a16-92f6-9b519c09dfd9	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1041: 	e619ea27-55d9-4a63-8dbb-ecdadc79ef0d	GET 	 undefined 	 /	/
INFO	2025-02-27 1042: 	4b2950a0-0d98-41e8-9255-959d488aecdf	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1042: 	f090c37b-34d0-4e9c-9326-197c24212c30	GET 	 undefined 	 /	/
INFO	2025-02-27 1042: 	c37f8814-aa82-4c79-b4c2-ae91b33d2039	GET 	 undefined 	 /privacy.html	/privacy.html
INFO	2025-02-27 1042: 	53c584e9-e61f-44dd-b86e-8b885513e850	GET 	 undefined 	 /contact.html	/contact.html
INFO	2025-02-27 1042: 	81f02730-ebfc-4fb7-bdf4-cc05b25d25d3	GET 	 undefined 	 /terms.html	/terms.html
INFO	2025-02-27 1043: 	059d0c52-0276-4d38-b40d-9070ee3256ef	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1043: 	e42bcf19-fb1c-4ed5-b130-e2fb6ed990c1	GET 	 undefined 	 /job_listing.html	/job_listing.html
INFO	2025-02-27 1043: 	5eb5c30a-bc98-4db6-bedb-901134a9e49e	GET 	 undefined 	 /jobscript.js	/jobscript.js
INFO	2025-02-27 1043: 	06c759b8-0fd5-469b-9533-6d0698781528	GET 	 undefined 	 /terms.html	/terms.html
INFO	2025-02-27 1043: 	ac7a08f8-1052-4d0d-a4a8-0b6e2e06b4f3	GET 	 undefined 	 /privacy.html	/privacy.html
INFO	2025-02-27 1043: 	ceb4177c-139d-4e25-86f3-6e2333db9048	GET 	 undefined 	 /contact.html	/contact.html
INFO	2025-02-27 1044: 	0c3b40db-43de-4c06-b1e5-312630afa7ec	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1045: 	2013a323-cc47-4086-9b2a-5979f77a8a34	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1045: 	58b89505-7c7d-4913-b090-bb97c52cd74e	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1045: 	48e81e15-8804-41dc-8ef9-d315ae96824a	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1045: 	9ff70e91-e721-43c0-b784-ead51d8fb92e	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1045: 	139f4e62-1043-4657-a01e-2f160e247813	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1045: 	019798cd-5672-4841-bc85-5d6fa8ea00ff	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1045: 	a9e67a10-93f4-4220-9d3b-8cee0dfbe4f2	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1045: 	7f562f39-e8f5-4947-99d2-35ab61bc1d9b	GET 	 undefined 	 /terms.html	/terms.html
INFO	2025-02-27 1045: 	f7762757-177c-42ca-8ca3-7cf20576d4f6	GET 	 undefined 	 /contact.html	/contact.html
INFO	2025-02-27 1045: 	c6f25454-672e-47f3-a6de-307ae978bc48	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1047: 	39a95e58-4940-4fd1-b870-c7d0cb8658f8	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1047: 	188cb5f8-4a09-4d3b-9cee-969b3aab13c7	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1047: 	86c5e4b6-490f-4257-9c11-387be239f817	GET 	 undefined 	 /job_listing.html	/job_listing.html
INFO	2025-02-27 1047: 	51b4ec69-fda9-4fc0-aa5e-cb58f550488d	GET 	 undefined 	 /jobscript.js	/jobscript.js
INFO	2025-02-27 1047: 	538cf0b1-4dfc-4189-8de4-e173b2077601	GET 	 undefined 	 /terms.html	/terms.html
INFO	2025-02-27 1047: 	61cf2b9f-1988-419c-b99a-5675896121b9	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1047: 	093a74f2-38d0-4aff-841f-788d38b5acd7	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1047: 	d6460b3d-7781-4093-889e-985e6bd53a74	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1047: 	1428670e-6a18-47f2-a84f-cf026294e091	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1047: 	3de29542-2284-4a4d-bb7f-aa4307857bc9	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1047: 	2e6011cf-04d4-411b-b384-4977c8eacff9	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1048: 	faf59152-e6ff-40ed-a646-7ddadb492267	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1048: 	abe9108b-ee8b-43f8-be00-19af4679ac23	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1048: 	0d0a91cf-6fb9-47e3-b5a9-2cb7cde35f9b	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1048: 	43a015c8-74be-43a5-91ff-b7ceb00f64d4	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1048: 	a3547fd8-98ee-459f-a961-dbd6ab257936	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1048: 	fe9a826a-2b64-44f3-a65b-a6d185711fce	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1048: 	3a9b6ea1-e546-4bab-a15e-c3a42e2730c8	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1048: 	0a8be334-5a2b-4839-8957-f4ca4155868d	GET 	 undefined 	 /job_listing.html	/job_listing.html
INFO	2025-02-27 1048: 	75b34730-4424-4271-a59b-cfb5eeb2f9a0	GET 	 undefined 	 /jobscript.js	/jobscript.js
INFO	2025-02-27 1048: 	c9e0ff7d-add5-4236-8dcb-95bd6c3fcadc	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1048: 	efb25fbf-ee96-435c-ad9c-22d91a4df567	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1048: 	f35b52ce-ad2e-44fc-91ec-ba41ae441ba9	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1051: 	7fd05981-9d13-47bc-b75e-3e5b99968539	GET 	 undefined 	 /jobs-search	/jobs-search
INFO	2025-02-27 1051: 	c59c8934-ccdc-4c87-bf73-e0f0c8bc522b	GET 	 undefined 	 /jobs-search/job_search.html	/jobs-search/job_search.html
INFO	2025-02-27 1051: 	6d205d81-2e35-456a-a841-9b137fe24a30	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	29b5bc2c-d876-4cf4-ad55-6127f30d44b2	GET 	 undefined 	 /jobs-search/job_search.html	/jobs-search/job_search.html
INFO	2025-02-27 1052: 	d4ca190f-7b1d-433f-b881-ce3fecad6147	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	539a184b-0a44-4f46-87a0-79f369cc1f64	GET 	 undefined 	 /jobs-search/job_search.html	/jobs-search/job_search.html
INFO	2025-02-27 1052: 	00a8b9fe-defd-48eb-a121-549cde949cb6	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	1e0ac9de-0c68-4df9-ac35-cf9f0bae96ee	GET 	 undefined 	 /jobs-search/job_listing.html	/jobs-search/job_listing.html
INFO	2025-02-27 1052: 	9468ccb5-3160-4e8a-a9d9-dbc1b1165cfc	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	83f3a4d1-ae47-49ab-adef-8b558df1adbb	GET 	 undefined 	 /jobs-search/job_search.html	/jobs-search/job_search.html
INFO	2025-02-27 1052: 	b9e9eecd-de1e-4ae8-aa82-02ccaa440e86	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	3f19209f-a95d-4fee-81c1-cbc337c3b868	GET 	 undefined 	 /jobs-search/job_listing.html	/jobs-search/job_listing.html
INFO	2025-02-27 1052: 	0db97161-5809-4327-af3f-405866769cd7	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	ea93b754-fb64-40e2-b9bf-8e6f37436bea	GET 	 undefined 	 /jobs-search/terms.html	/jobs-search/terms.html
INFO	2025-02-27 1052: 	0ebdd063-c3f8-4342-9967-76c019ec14ca	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	81ac4922-f359-404a-b8fe-19e26b49d342	GET 	 undefined 	 /jobs-search/privacy.html	/jobs-search/privacy.html
INFO	2025-02-27 1052: 	5a97a3ad-5c29-444c-b902-33e9889f1492	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	708d0ae1-ff39-487c-820c-ef9bb5acc1e1	GET 	 undefined 	 /jobs-search/job_listing.html	/jobs-search/job_listing.html
INFO	2025-02-27 1052: 	cf00e572-d071-4eb5-9694-00581288fb26	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	a77eda57-73d8-43b0-bfce-6cec1342af9e	GET 	 undefined 	 /jobs-search/job_search.html	/jobs-search/job_search.html
INFO	2025-02-27 1052: 	2b06c269-1492-496a-90a9-69a514995536	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	e4e40ec2-0ce8-47e2-b1ae-2f9cddfa56c4	GET 	 undefined 	 /jobs-search/job_search.html	/jobs-search/job_search.html
INFO	2025-02-27 1052: 	4b83c1aa-ca36-4e5e-b82f-cd568a6135bb	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	bf2799cb-fdf6-467e-8e06-fb16b135a78f	GET 	 undefined 	 /jobs-search/index.html	/jobs-search/index.html
INFO	2025-02-27 1052: 	7618330e-7345-4428-9a75-7629f892fc3c	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	a3e2fdb9-6f7d-41c9-a1f2-0c3b462c6343	GET 	 undefined 	 /jobs-search/terms.html	/jobs-search/terms.html
INFO	2025-02-27 1052: 	d35ef109-c13b-4fe9-9000-43f9531aae6f	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	acf0b799-dc89-44fa-9f15-721007f9a07c	GET 	 undefined 	 /jobs-search/privacy.html	/jobs-search/privacy.html
INFO	2025-02-27 1052: 	7878cdad-4f08-4cc7-b81d-dfd76cd2ea1a	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	f5a43d43-1112-4396-8316-baa3641523c5	GET 	 undefined 	 /jobs-search/contact.html	/jobs-search/contact.html
INFO	2025-02-27 1052: 	bcdfd6d4-2d30-44b5-a94a-53f32d52a201	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	23fe7df8-2980-4322-8921-c2539ce3f22d	GET 	 undefined 	 /jobs-search/job_search.html	/jobs-search/job_search.html
INFO	2025-02-27 1052: 	097c61a3-a436-406f-98f5-addc88dbe436	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1052: 	808d1be0-63c1-4299-948d-acb92bccee5e	GET 	 undefined 	 /jobs-search/index.html	/jobs-search/index.html
INFO	2025-02-27 1052: 	7ec6c5b1-af58-462b-9c21-2e15da16aa18	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1053: 	0062e123-9dbf-4fa9-825d-9614efec203a	GET 	 undefined 	 /jobs-search/index.html	/jobs-search/index.html
INFO	2025-02-27 1053: 	0c5b2f7e-67bb-4d9e-90b9-39df52688158	GET 	 undefined 	 /jobs-search/css/styles.css	/jobs-search/css/styles.css
INFO	2025-02-27 1053: 	da1d7a0c-c4f8-4ff4-9307-316d13f404ce	GET 	 undefined 	 /	/
INFO	2025-02-27 1053: 	48bb9ca5-c4df-41d7-b121-4f3afac4ab75	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1053: 	0618fe6f-1bd6-4f16-9f28-b061f04a47e1	GET 	 undefined 	 /job_listing.html	/job_listing.html
INFO	2025-02-27 1053: 	988a0026-ccf4-4d17-9ae9-f18d5fd9962b	GET 	 undefined 	 /jobscript.js	/jobscript.js
INFO	2025-02-27 1053: 	f4207c87-f264-49ce-8b3f-749df6bf1b58	GET 	 undefined 	 /terms.html	/terms.html
INFO	2025-02-27 1053: 	e2954fc2-13f6-42f7-b10b-5c89d6960210	GET 	 undefined 	 /privacy.html	/privacy.html
INFO	2025-02-27 1053: 	ad5d2361-0e90-4925-b55f-b0283d8bf722	GET 	 undefined 	 /contact.html	/contact.html
INFO	2025-02-27 1053: 	a4418371-7806-4f55-8079-16d77f49dbb6	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1056: 	df10ba28-345e-481c-9d21-19dea9ed4d0d	GET 	 undefined 	 /job_listing.html	/job_listing.html
INFO	2025-02-27 1056: 	6489bc68-fda6-45e3-a13f-77377dcecec7	GET 	 undefined 	 /jobscript.js	/jobscript.js
INFO	2025-02-27 1056: 	a5c7f8b3-89a9-4877-9f76-f1d09af973f3	GET 	 undefined 	 /index.html	/index.html
INFO	2025-02-27 1057: 	030aadf8-df42-4b4a-b582-e6253d99b15d	GET 	 undefined 	 /abc	/abc
INFO	2025-02-27 1057: 	6df73723-9472-4038-9244-1bd5984a51c4	GET 	 undefined 	 /abc	/abc
INFO	2025-02-27 1057: 	9ceea82d-d24c-4990-b1d6-95936156cd4b	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1057: 	381f7d8d-1ca7-4740-9e22-c8068edfaa5b	GET 	 undefined 	 /job_search.html	/job_search.html
INFO	2025-02-27 1058: 	c33231de-f029-4d93-a7c8-c4bc42d40a98	GET 	 undefined 	 /job_search.html	/job_search.html
